# http://www.sananalytics.com/lab/twitter-sentiment/

"Topic","Sentiment","TweetId","TweetDate","TweetText"
"google","irrelevant","126532704287199232","Wed Oct 19 05:38:42 +0000 2011","RT @ishpconsult Der langsame Tod von SEO #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/SSdxjoWd"
"google","irrelevant","126532561315958784","Wed Oct 19 05:38:08 +0000 2011","#Google Phil Hellmuth and Sam Farha – poker fight: http://t.co/vwaiQDlT – Cost-free Poker University with... http://t.co/F9A0NJnX #wikileaks"
"google","irrelevant","126532543158820864","Wed Oct 19 05:38:03 +0000 2011","RT @LoyaltyFamU: ] #money #jobs Network Accounts Submit Or Propose ur bids now http://t.co/YF8fmEaH via: #google @LoyaltyFamU"
"google","irrelevant","126532472258301952","Wed Oct 19 05:37:46 +0000 2011","Salut les twittos! Un petit résumé de cet conf' ? :) #ICS #GOOGLE"
"google","irrelevant","126532467954950144","Wed Oct 19 05:37:45 +0000 2011","RT @ijnetEs: Cinco herramientas de #Google que todo periodista debe conocer. http://t.co/ELypfnyG #periodismodigital"
"google","irrelevant","126532295665532928","Wed Oct 19 05:37:04 +0000 2011","#Google Google Event: Ice Cream Sandwich (Caschys Blog): ... Widgets lassen sich jetzt auch unter [...] XING-Pro... http://t.co/Ozqy3UG4"
"google","irrelevant","126532294122024960","Wed Oct 19 05:37:04 +0000 2011","#Google Google und Samsung stellen das Galaxy Nexus und Android Ice Cream Sandwich offiziell vor (mobiFlip.de): ... http://t.co/0cckAp5E"
"google","irrelevant","126532119278264320","Wed Oct 19 05:36:22 +0000 2011","@Vusala_Abidin xeyirli ugurlu olsun.amma deyen ciddi yenilik yoxdu. #google #nexus #android"
"google","irrelevant","126532046360289280","Wed Oct 19 05:36:05 +0000 2011","Le #GalaxyNexus fait bien envie... Mais bizarrement ça me gêne qu'il y soit marqué #Google au dos."
"google","irrelevant","126531989846241280","Wed Oct 19 05:35:51 +0000 2011","نتائج مؤتمر قوقل وسامسونج: جهاز سامسونج جالكسي نكسوس 1.2دول كور وشاشة 4.65 إتش دي، نظام تشغيل قوقل أندرويد 4.0، #Samsung #Google #Android"
"google","irrelevant","126531827073679360","Wed Oct 19 05:35:13 +0000 2011","Crea #Google #librero virtual infinito : El sitio WebGL Bookcase despliega el acervo de #libros .. http://t.co/Y6E1tuvi"
"google","irrelevant","126531797419950080","Wed Oct 19 05:35:06 +0000 2011","каталог статей http://t.co/aNPOt4Cn Cервис регистрации в каталогах статей #seo #linkbuilding #backlinks #addurl #bookmarks #google"
"google","irrelevant","126531615181651968","Wed Oct 19 05:34:22 +0000 2011","Presentado Oficialmente Android 4.0 ICS ~ ANDROIDVZLA http://t.co/adQYCOdD #android #androidvzla #google #ICS"
"google","irrelevant","126531519824142337","Wed Oct 19 05:33:59 +0000 2011","RT @ishpconsult: Der langsame Tod von SEO?? #Google-Suche  für eingeloggte User verschlüsselt - http://t.co/OlORx2Pc #marketing  #search..."
"google","irrelevant","126531381152059392","Wed Oct 19 05:33:26 +0000 2011","Just googled what it means if your eyelid twitches. Answer: your tired. I think its time for bed...thanks #Google"
"google","irrelevant","126531281650589696","Wed Oct 19 05:33:03 +0000 2011","#google Jeux d’été 2012 robes du soir 57e empire: Jeux d’été 2012 robes Empire robe de soirée, robe d... http://t.co/zMD42jJJ #wikileaks"
"google","irrelevant","126531280253882368","Wed Oct 19 05:33:02 +0000 2011","#google JL – Fashion GmbH, Zollikon, femme essentielle: SHOPPING: SUISSE: par astramedia: JL – Mode G... http://t.co/rZKIDJv6 #wikileaks"
"google","irrelevant","126531278685216768","Wed Oct 19 05:33:02 +0000 2011","#google Tutoriel: Comment faire une fermeture à glissière de fleurs: Ce que vous avez besoin: l’aigui... http://t.co/nMmedAlW #wikileaks"
"google","irrelevant","126531098279804928","Wed Oct 19 05:32:19 +0000 2011","Non mais WTF !? RT @Twikito Google passe en HTTPS, un drame pour les statistiques http://t.co/gQIhDcEs #analytics #Google via @Zorgloob"
"google","irrelevant","126530329820397568","Wed Oct 19 05:29:16 +0000 2011","Интересно, в #google видели как gmail for mobile выглядит на экране обычного смартфона? Это же пиздец ходячий - кнопки в четверть экрана!"
"google","irrelevant","126530251684720641","Wed Oct 19 05:28:57 +0000 2011","Samsung и Google представили новый смартфон Galaxy Nexus http://t.co/ou1aoGK6 #google #nexus #android"
"google","irrelevant","126530242612432898","Wed Oct 19 05:28:55 +0000 2011","Irgendwie dann doch enttäuschend, das neue #Google #Galaxy #Nexus"
"google","irrelevant","126530163029704705","Wed Oct 19 05:28:36 +0000 2011","Mit einfachen Mittel gegen #Facebook & #Google+, so die Strategie von Costolo, CEO von #Twitter http://t.co/C1f5dAnO #SocialMedia"
"google","irrelevant","126530054023946240","Wed Oct 19 05:28:10 +0000 2011","Už vím, jaký bude můj příští mobil! http://t.co/UzI5aEXa #Google #Android #GalaxyNexus"
"google","irrelevant","126530000303292416","Wed Oct 19 05:27:57 +0000 2011","Para el que le interese saber las características del nuevo cel que me compraré http://t.co/4JjjCqdJ El #galaxynexus de #google"
"google","irrelevant","126529908850700289","Wed Oct 19 05:27:35 +0000 2011","#Google станет еще безопаснее http://t.co/rXRcc1MB"
"google","irrelevant","126529643829399553","Wed Oct 19 05:26:32 +0000 2011","Novedades #Google: resultados en inglés traducidos y SSL por defecto para los usuarios registrados http://t.co/LCbQk2fw golpe a #Analytics"
"google","irrelevant","126529610614718464","Wed Oct 19 05:26:24 +0000 2011","""Hay que darse prisa en conocer el fenómeno web... Acabará en tres ... - El… http://t.co/ynksEeUN #google"
"google","irrelevant","126529609771659264","Wed Oct 19 05:26:24 +0000 2011","VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/kGw54MaC"
"google","irrelevant","126529491819433985","Wed Oct 19 05:25:56 +0000 2011","#Google kondigt #Android Ice Cream Sandwich aan http://t.co/3VT22WNY #ics"
"google","irrelevant","126529490582118400","Wed Oct 19 05:25:56 +0000 2011","Zapatero (#Google): ""Hay que darse prisa en conocer el fenómeno #web, acabará en 3 años"" http://t.co/L49qrDeR"
"google","irrelevant","126529267503861760","Wed Oct 19 05:25:02 +0000 2011","Der langsame Tod von SEO?? #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/czsosVGp #socialmedia #marketing  #search #seo"
"google","irrelevant","126529265142472704","Wed Oct 19 05:25:02 +0000 2011","Der langsame Tod von SEO?? #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/1Gop6W4r #socialmedia #marketing  #search #seo"
"google","irrelevant","126529171773067265","Wed Oct 19 05:24:40 +0000 2011","Galaxy Nexus: Google-Handy mit HD-Display und Android 4.0 - Heise Newsticker http://t.co/a4WBqmc9 #Google"
"google","irrelevant","126529003879272448","Wed Oct 19 05:23:59 +0000 2011","AsiaClassifiedToday: Parkson to list retail arm in S$200 mln Singapore IPO-source - Reuters: Parks... http://t.co/AadDaQA7 #asia #google"
"google","irrelevant","126529001866002432","Wed Oct 19 05:23:59 +0000 2011","AsiaClassifiedToday: Asia Family Offices to Triple, Lead Growth, Citigroup Says - BusinessWeek: As... http://t.co/71QApFD8 #asia #google"
"google","irrelevant","126528999554949120","Wed Oct 19 05:23:58 +0000 2011","AsiaClassifiedToday: SE Asia and Singapore lead Asia Pacific region in business travel - Forimmedi... http://t.co/Jdvas9rH #asia #google"
"google","irrelevant","126528997763989504","Wed Oct 19 05:23:58 +0000 2011","AsiaClassifiedToday: Parkway Novena Hospital to offer premier healthcare service in Asia - The Bor... http://t.co/50KmorZm #asia #google"
"google","irrelevant","126528993187999744","Wed Oct 19 05:23:57 +0000 2011","AsiaClassifiedToday: ITB Asia opens in Singapore - eTurboNews: eTurboNewsITB Asia opens in Singapo... http://t.co/vlL4NZc6 #asia #google"
"google","irrelevant","126528826279866369","Wed Oct 19 05:23:17 +0000 2011","@NattaliaAlba mejor consulta ana y mia en #google hahahha(:"
"google","irrelevant","126528658834853888","Wed Oct 19 05:22:37 +0000 2011","#Google начал ""масштабную зачистку"" сервисов http://t.co/1vRAuo8S"
"google","irrelevant","126528444476555264","Wed Oct 19 05:21:46 +0000 2011","Поиск от #Google станет еще безопаснее http://t.co/Hmo2qDKO"
"google","irrelevant","126528018469494784","Wed Oct 19 05:20:05 +0000 2011","Coole 2-minuten VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/E4SnmZtL"
"google","irrelevant","126527955475251202","Wed Oct 19 05:19:50 +0000 2011","@studiodev aha :) et qui est ce qui va remonter dans les résultats #google ? :p"
"google","irrelevant","126527760746295296","Wed Oct 19 05:19:03 +0000 2011","Características Samsung Galaxy Prime con Android ICS 4.0 ~ ANDROIDVZLA http://t.co/LmbrSC4Y #android #androidvzla #google #ICS"
"google","irrelevant","126527053133656066","Wed Oct 19 05:16:14 +0000 2011","#google Google anuncia Galaxy Nexus com Android 4.0 http://t.co/WplTBVS3 http://t.co/WsfevVd4"
"google","irrelevant","126527051292356609","Wed Oct 19 05:16:14 +0000 2011","http://t.co/RqjtztR3 // muy buen experimento de #google, la cago :D, #webgl la lleva"
"google","irrelevant","126526946946457601","Wed Oct 19 05:15:49 +0000 2011","#Google revela o Anddroi 4.0 Ice Cream Sandwich: O Google revelou hoje durante um evento em… http://t.co/pfzUy1i2"
"google","irrelevant","126526850477469696","Wed Oct 19 05:15:26 +0000 2011","#Samsung y #Google contraatacan a #Apple con el nuevo Nexus Prime http://t.co/xHvncznB vía @cincodiascom #android #tecnología"
"google","irrelevant","126526815010426880","Wed Oct 19 05:15:18 +0000 2011","Impatient de voir arriver Ice Cream Sandwich sur mon #SGS2 :) #ics #google #samsung"
"google","irrelevant","126526781019787264","Wed Oct 19 05:15:10 +0000 2011","#Digital : Google en Twitter komen niet tot een overeenkomst voor realtime-zoekdiensten - ...  #de #google #en http://t.co/cFmZOejW"
"google","irrelevant","126526765995802624","Wed Oct 19 05:15:06 +0000 2011","#Tyfusverspreiding zichtbaar op #Google #Earth http://t.co/49jIucI9 #nuandroid"
"google","irrelevant","126526602686369792","Wed Oct 19 05:14:27 +0000 2011","Видеообзор Galaxy Nexus. http://t.co/VnnKrFs2  #События #Android #GalaxyNexus #Google #Samsung"
"google","irrelevant","126526113131413504","Wed Oct 19 05:12:30 +0000 2011","Android fanatlarinin gozu aydin olsun :) new Android 4.0 Ice Cream Sandwich cixdi :) #android #samsung #google"
"google","irrelevant","126526068835368961","Wed Oct 19 05:12:20 +0000 2011","Samsung Galaxy Nexus officieel aangekondigd door #google en #samsung!"
"google","irrelevant","126526020923834368","Wed Oct 19 05:12:08 +0000 2011","HANBELL SCREW COMPRESSORS MAINTENANCE MANUAL pdf ebook:  http://t.co/tKHMMY5Y #google"
"google","irrelevant","126526019602628608","Wed Oct 19 05:12:08 +0000 2011","Usagi Yojimbo RPG Core Rules pdf ebook:  http://t.co/iWaJ1aGa #google"
"google","irrelevant","126526019208351744","Wed Oct 19 05:12:08 +0000 2011","HANBELL SCREW COMPRESSORS MAINTENANCE MANUAL pdf ebook:  http://t.co/m4T1kxiz #google"
"google","irrelevant","126526017660653568","Wed Oct 19 05:12:08 +0000 2011","Usagi Yojimbo RPG Core Rules pdf ebook:  http://t.co/UVYJxGsV #google"
"google","irrelevant","126525994348711937","Wed Oct 19 05:12:02 +0000 2011","#samsung и #google представили новый смартфон galaxy nexus #autofollow"
"google","irrelevant","126525853738860544","Wed Oct 19 05:11:28 +0000 2011","#google - @pc_insecurities-  another rise in my website results part 6 http://t.co/OESQu4Q5 #salisbury"
"google","irrelevant","126525817713991680","Wed Oct 19 05:11:20 +0000 2011","sabia yo q #google no me hiba a fallar... resumen encontrado... solo falta transcribirlo"
"google","irrelevant","126525815084158976","Wed Oct 19 05:11:19 +0000 2011","Kurz und knapp das wichtigste: #Google stellt neues Smartphone und Betriebssystem vor http://t.co/EeQJFL0P"
"google","irrelevant","126525130426957824","Wed Oct 19 05:08:36 +0000 2011","ICS je pro mě naprosto zanedbatelný OS pro mobil. Promiň ;( #fail #Google #samsung"
"google","irrelevant","126524896665796608","Wed Oct 19 05:07:40 +0000 2011","التقرير الكامل لجهاز Galaxy Nexus الخاص بـ Google
http://t.co/MvlI71vK #SE4m #Nexus #Google #android http://t.co/8AfOMTso"
"google","irrelevant","126524657875697664","Wed Oct 19 05:06:43 +0000 2011","RT @twandroid: Pogo Pin sur le côté pour le connecter sur un dock #google #nexusprime"
"google","irrelevant","126524361065758720","Wed Oct 19 05:05:33 +0000 2011","#android Google confirma que todos los dispositivos con gingerbread tendrán Ice Cream Sandwich: Y desde ... http://t.co/bUcSI4xy #google"
"google","irrelevant","126524217889001472","Wed Oct 19 05:04:58 +0000 2011","#Google Trademark Poker Full Size Texas Hold’em 83 x 44-Inch Poker Table (Green Felt): Trademark Poke... http://t.co/jICU3KON #wikileaks"
"google","irrelevant","126524216412618752","Wed Oct 19 05:04:58 +0000 2011","#Google How to Play a Teenpatti Tournament: Junglee is fired up to provide you the 1st ever multi-pla... http://t.co/96GaNUx2 #wikileaks"
"google","irrelevant","126524213401096192","Wed Oct 19 05:04:57 +0000 2011","#Google New Effortless-to-Use Texas Holdem Strategy Kit Has the Tools You Require To Turn into a 100%... http://t.co/KkswpBtW #wikileaks"
"google","irrelevant","126523942314840064","Wed Oct 19 05:03:53 +0000 2011","#Google Google bestätigt Android 4.0 Ice Cream Sandwich für das Nexus S (mobiFlip.de): Nachdem Google und Samsun... http://t.co/CpmTEUjG"
"google","irrelevant","126523941035577344","Wed Oct 19 05:03:52 +0000 2011","#Google Endlich: Alle offiziellen Details zum Google Galaxy Nexus und zu Android Ice Cream Sandwich (mit Videos)... http://t.co/V4IbwFpP"
"google","irrelevant","126523916817674240","Wed Oct 19 05:03:47 +0000 2011","yeah! #fringe  RT @TrendingTopicMN #csportsmn #android #ios #pulse #google #galaxy #fringe #ajildavna #nexus #ics"
"google","irrelevant","126523574470189057","Wed Oct 19 05:02:25 +0000 2011","#Juick #Google #Buzz #+ #! Срочно нужна интеграция Жуйка с Гуглоплюсом, ибо Буз закрывают!

Рецепты есть? http://t.co/QaGboWhc"
"google","irrelevant","126523560096313344","Wed Oct 19 05:02:22 +0000 2011","“@rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/DhLHoexZ”
#Vfacebook"
"google","irrelevant","126523556958961664","Wed Oct 19 05:02:21 +0000 2011","#Google образова онлайн потребителите http://t.co/9XMBZbUk #защитаналичнитеданни"
"google","irrelevant","126523548914290688","Wed Oct 19 05:02:19 +0000 2011","US-Steuerbehörde leitet Untersuchung gegen #Google ein http://t.co/wfjxlKhe via @zdnet_de"
"google","irrelevant","126523356773232641","Wed Oct 19 05:01:33 +0000 2011","Finalmente llegó el Galaxy Nexus: #Google y #Samsung acaban de hacer el tan esperado… http://t.co/2Eerkm1E #tech"
"google","irrelevant","126523270420905984","Wed Oct 19 05:01:13 +0000 2011","Ik lees steeds meer enthousiasme voor #google+ en aantal gebruikers groeit spectaculair. Ik merk daar niets van!"
"google","irrelevant","126523229400600576","Wed Oct 19 05:01:03 +0000 2011","サムスン電子のスマートフォン新機種「ギャラクシー・ネクサス」、グーグルの基本ソフト（ＯＳ）「アンドロイド」最新版を搭載。「クラウド」活用、音声認識やカメラの機能も向上させた戦略モデル #keizai #sumaho #google　　http://t.co/h822eCym"
"google","irrelevant","126523147091578880","Wed Oct 19 05:00:43 +0000 2011","RT @twandroid: Galaxy Nexus annoncé  : #nexusprime #google http://t.co/IrMPjoiS"
"google","irrelevant","126523008524365825","Wed Oct 19 05:00:10 +0000 2011","#Google mejora las presentaciones de #GoogleDocs http://t.co/SjiMOtov"
"google","irrelevant","126522989633212417","Wed Oct 19 05:00:06 +0000 2011","#csportsmn #android #ios #pulse #google #galaxy #fringe #ajildavna #nexus #ics"
"google","irrelevant","126522783650955264","Wed Oct 19 04:59:16 +0000 2011","#Google y #samsung tienen todo para romperla con #AndroidIceCreamSandwich #smartphoneNFC #GalaxyNexus"
"google","irrelevant","126522732195233792","Wed Oct 19 04:59:04 +0000 2011","AsiaClassifiedToday Asia Stocks, Ringgit Gain on European Outlook - Bloomberg: Asia Stocks, R... http://t.co/biHKwSTW #asia #google #biz"
"google","irrelevant","126522730001600512","Wed Oct 19 04:59:04 +0000 2011","AsiaClassifiedToday Asia Currencies Strengthen as Growth Outlook Outweighs Europe-Debt Concer... http://t.co/qm8zpFgE #asia #google #biz"
"google","irrelevant","126522728101584897","Wed Oct 19 04:59:03 +0000 2011","AsiaClassifiedToday Asia Family Offices to Triple, Lead Growth, Citigroup Says - BusinessWeek... http://t.co/93f16E44 #asia #google #biz"
"google","irrelevant","126522726239313920","Wed Oct 19 04:59:03 +0000 2011","AsiaClassifiedToday Indian shares to start higher; Hero MotoCorp eyed - Reuters: Indian share... http://t.co/Zo0Fm1Ya #asia #google #biz"
"google","irrelevant","126522723441721345","Wed Oct 19 04:59:02 +0000 2011","AsiaClassifiedToday Thailand - Market factors to watch - Oct 19 - Reuters: Thailand - Market ... http://t.co/nNsDZgWI #asia #google #biz"
"google","irrelevant","126522646149087233","Wed Oct 19 04:58:44 +0000 2011","RT @laurentalbaret: [2.0] La recherche cryptée (sur #Google) étendue aux utilisateurs connectés à un service Google http://t.co/K8oalek2"
"google","irrelevant","126522540834304000","Wed Oct 19 04:58:19 +0000 2011","7 Lessons Learned Running an SEO Agency: Posted by neilpatelThis post was originally in YOUmoz, and... http://t.co/AU0k5sWY #seo #google"
"google","irrelevant","126522492700471297","Wed Oct 19 04:58:07 +0000 2011","#google #yahoo #bing 7 Lessons Learned Running an SEO Agency http://t.co/d7b2G1rW #seo #serps"
"google","irrelevant","126522273963319298","Wed Oct 19 04:57:15 +0000 2011","#Samsung Galaxy #Nexus / #Google #Android ICS 发表会重点整理 http://t.co/u7ViMWl6 #galaxynexus #galaxynexus"
"google","irrelevant","126522127775047680","Wed Oct 19 04:56:40 +0000 2011","Ice Cream Sandwich: Android 4.0 gepresenteerd http://t.co/gscupQUV via @TabletGuide_NL #android #tablet #google"
"google","irrelevant","126521734076698625","Wed Oct 19 04:55:06 +0000 2011","Bon. Reste plus qu'à voir ce que ça va donner IRL. #Google #NexusPrime #Android #ICS"
"google","irrelevant","126521694583132160","Wed Oct 19 04:54:57 +0000 2011","Новите #Google Presentations http://t.co/lJ1PaxvA #googledocs"
"google","irrelevant","126521635464425472","Wed Oct 19 04:54:43 +0000 2011","Todavía existe #Google+ ?"
"google","irrelevant","126521523220652032","Wed Oct 19 04:54:16 +0000 2011","Доступна официальная Google-страница Galaxy Nexus http://t.co/99TAk4lC #nexus #google #galaxy"
"google","irrelevant","126521505097068544","Wed Oct 19 04:54:12 +0000 2011","#GalaxyNexus | @xataka http://t.co/p2Tu2kBm &lt;-El nuevo teléfono de #Samsung y #Google, EL perfecto rival para el #iPhone4S con su #Android 4"
"google","irrelevant","126521233603960832","Wed Oct 19 04:53:07 +0000 2011","How an email #hacker ruined my life and then tried to sell it back to me http://t.co/ixquAT2l via @guardian #privacy #fb #gmail #google"
"google","irrelevant","126520774025678848","Wed Oct 19 04:51:17 +0000 2011","Anschauen! Genial! http://t.co/YLVJAzxz #Google #Nexus #Vorstellung"
"google","irrelevant","126520080543649792","Wed Oct 19 04:48:32 +0000 2011","“@rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/4XkmSFs0” Еще борщ!"
"google","irrelevant","126519943234732032","Wed Oct 19 04:47:59 +0000 2011","#Google eBook: The way we shop is changing and marketing strategies are simply not keeping pace. http://t.co/vJBBjWhE"
"google","irrelevant","126519837173358592","Wed Oct 19 04:47:34 +0000 2011","Para todos los androides, he aquí la nueva bestia de #Google! El #GalaxyNexus http://t.co/oUTER1n4"
"google","irrelevant","126519715085549568","Wed Oct 19 04:47:05 +0000 2011","Google y Samsung presentan oficialmente el Galaxy Nexus http://t.co/NKoXMfOi vía @xatakamovil #Google #Samsung #Galaxy #Android"
"google","irrelevant","126519472172445696","Wed Oct 19 04:46:07 +0000 2011","ドコモ、Android 4.0採用の「GALAXY Nexus」を11月発売 - AV Watch http://t.co/MzTgzn1u #google"
"google","irrelevant","126519390245109760","Wed Oct 19 04:45:47 +0000 2011","Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/5X5pVRHr #Linux via @gabriel_j_gomez:"
"google","irrelevant","126519359714766848","Wed Oct 19 04:45:40 +0000 2011","RT @wireditalia: #Twitter 250milioni di cinguettii al giorno e un valore di 8miliardi di $. Tempi duri per #Facebook e #Google+? http:// ..."
"google","irrelevant","126518917635125248","Wed Oct 19 04:43:55 +0000 2011","#Google revela o Anddroi 4.0 Ice Cream Sandwich: O Google revelou hoje durante um evento em Hong Kong a nova versão…"
"google","irrelevant","126518845983830016","Wed Oct 19 04:43:38 +0000 2011","#Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/XhbCkQ9t"
"google","irrelevant","126518328373153792","Wed Oct 19 04:41:34 +0000 2011","RT @funkfish_2: so. ja. Ich will das galaxy nexus. sofort! #google #samsung"
"google","irrelevant","126517747894075392","Wed Oct 19 04:39:16 +0000 2011","Lucha de Titanes: Las tres mejores alternativas a #Google Earth http://t.co/Jy0Ipy9A #Linux"
"google","irrelevant","126517575336214529","Wed Oct 19 04:38:35 +0000 2011","AsiaClassifiedToday FOREX-Euro recovers after Spain but downside eyed - Reuters: Globe and Ma... http://t.co/o78ADSYW #asia #google #biz"
"google","irrelevant","126517570806358018","Wed Oct 19 04:38:34 +0000 2011","AsiaClassifiedToday Apple blames iPhone rumours for share dive - TVNZ: Globe and MailApple bl... http://t.co/hlxJVMUr #asia #google #biz"
"google","irrelevant","126517567694180352","Wed Oct 19 04:38:33 +0000 2011","AsiaClassifiedToday Temasek to raise up to $800 million with bond offer - Straits Times: Tele... http://t.co/IaTj4kb9 #asia #google #biz"
"google","irrelevant","126517492049915904","Wed Oct 19 04:38:15 +0000 2011","#Mango shows #Microsoft still has the taste for smartphone success #Apple #Google http://t.co/C4fy2ffj"
"google","irrelevant","126517413788401664","Wed Oct 19 04:37:56 +0000 2011","RT @bytegadget: Video oficial del #GalaxyNexus y especificaciones – El nuevo #smartphone insignia de #Google y… http://t.co/Rvn0oFWy"
"google","irrelevant","126517183139430400","Wed Oct 19 04:37:01 +0000 2011","Galaxy Nexus http://t.co/xDxcwSAR #android #google No sé yo semejante pantalla..."
"google","irrelevant","126516892029558784","Wed Oct 19 04:35:52 +0000 2011","El nuevo Samsung Galaxy NEXUS, tiene Desbloqueo del teléfono por reconocimiento facial!!!! | Impresionante #IceCreamSandwich #google"
"google","irrelevant","126516806360899584","Wed Oct 19 04:35:31 +0000 2011","AsiaClassifiedToday: Canada Wheat Monopoly, Software Piracy, Swaps Rule: Compliance - Bloombe... http://t.co/2PylmiMs #asia #google #ads"
"google","irrelevant","126516804108562433","Wed Oct 19 04:35:31 +0000 2011","AsiaClassifiedToday: Adopting solar leasing programmes in Singapore, by Rachel Wong - eco-bus... http://t.co/l1V1gUIG #asia #google #ads"
"google","irrelevant","126516802011402240","Wed Oct 19 04:35:30 +0000 2011","AsiaClassifiedToday: Temasek to raise up to $800 million with bond offer - Straits Times: Tel... http://t.co/bdBPJDh2 #asia #google #ads"
"google","irrelevant","126516602316406784","Wed Oct 19 04:34:43 +0000 2011","@SERGIOapple incluso si usas #Google #Chrome hay una App. Y al igual es mas practica pero es para el navegador"
"google","irrelevant","126516523408949248","Wed Oct 19 04:34:24 +0000 2011","#SEO Video:Specifying an image's license using RDFa. http://t.co/aO99FTLV #google #seo #images #rdfa"
"google","irrelevant","126516376566366208","Wed Oct 19 04:33:49 +0000 2011","solo #google puede ponerle a un OS #IceCreamSandwich"
"google","irrelevant","126516048961863681","Wed Oct 19 04:32:31 +0000 2011","Las mejores aplicaciones para hablar gratis por el móvil - http://t.co/LN0pChe3 http://t.co/iUS8431m #google"
"google","irrelevant","126516048626335744","Wed Oct 19 04:32:31 +0000 2011","Wordt er al een beetje gebruik gemaakt van #google+ #durtevragen"
"google","irrelevant","126515979059609603","Wed Oct 19 04:32:14 +0000 2011","RT @rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/5baK0OdJ"
"google","irrelevant","126515953516298241","Wed Oct 19 04:32:08 +0000 2011","so. ja. Ich will das galaxy nexus. sofort! #google #samsung"
"google","irrelevant","126515696497725440","Wed Oct 19 04:31:07 +0000 2011","Lecture Notes in Financial Economics pdf ebook:  http://t.co/Ef8j77uj #google"
"google","irrelevant","126515695352688640","Wed Oct 19 04:31:06 +0000 2011","Surfactants pdf ebook:  http://t.co/mnPp2jjm #google"
"google","irrelevant","126515693993738240","Wed Oct 19 04:31:06 +0000 2011","Surfactants pdf ebook:  http://t.co/JlzvsR9f #google"
"google","irrelevant","126515640889655296","Wed Oct 19 04:30:53 +0000 2011","Newt Gingrich: #NewtGingrich  #Newt #Gingrich http://t.co/bZQS2pV3 #google #youtube"
"google","irrelevant","126515639362920449","Wed Oct 19 04:30:53 +0000 2011","Bob Harper: #BobHarper  #Bob #Harper http://t.co/hnAMTNzh #google #youtube"
"google","irrelevant","126515633314729984","Wed Oct 19 04:30:52 +0000 2011","Rocksmith: #Rocksmith  #Rocksmith http://t.co/JNS1oEZN #google #youtube"
"google","irrelevant","126515631980937216","Wed Oct 19 04:30:51 +0000 2011","Mukesh Ambani: #MukeshAmbani  #Mukesh #Ambani http://t.co/uMBGXvQI #google #youtube"
"google","irrelevant","126515608887115776","Wed Oct 19 04:30:46 +0000 2011","ملخص مؤتمر سامسونج وقوقل عن نظام اندرويد 4 الجديد http://t.co/enpWtGb4 #android  #android_ar  #google #samsung"
"google","irrelevant","126515498467860480","Wed Oct 19 04:30:20 +0000 2011","Galaxy Nexus anunciado oficialmente: pantalla de 4,65 pulgadas y Ice Cream Sandwich http://t.co/gDETlxsN #galaxy_nexus #GalaxyNexus #google"
"google","irrelevant","126515353110065152","Wed Oct 19 04:29:45 +0000 2011","RT @AL_HASHEMY: يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها. 

#google #motorola #moto"
"google","irrelevant","126515159995912193","Wed Oct 19 04:28:59 +0000 2011","اعرف الكثير عن نظام ايسكريم ساندويتش http://t.co/Fzjd2Zx1 #android #google"
"google","irrelevant","126514888951595008","Wed Oct 19 04:27:54 +0000 2011","Уже 14 версия плагина #Android для #Eclipse вышла, а подгружать апдейты для sdk в фоне они так и не научились. #Google вперде!!!"
"google","irrelevant","126514866059100160","Wed Oct 19 04:27:49 +0000 2011","RT @RaheemHBBTI: RT @capoKenn: i like big glutus & i cannot lie
#GOOGLE&lt;sandra levels lol&gt;"
"google","irrelevant","126514704347693056","Wed Oct 19 04:27:10 +0000 2011","Mientras que hoy #RIM publicó su 'fabuloso' #BBX, #Google presentó #Android 4.0 y todos se fueron al diablo :D."
"google","irrelevant","126514555743518720","Wed Oct 19 04:26:35 +0000 2011","#Publicidad Galaxy Nexus es la próxima generación de dispositivos Nexus co-desarrollado por #Samsung y #Google l http://t.co/yVWrw98h"
"google","irrelevant","126514131544178688","Wed Oct 19 04:24:54 +0000 2011","Prenez un Smartphone Galaxy, ajouter y du software a la sauce Google et vous avez un tout beau Galaxy Nexus. #google#iphone"
"google","irrelevant","126513961553244160","Wed Oct 19 04:24:13 +0000 2011","Fine tune your #SEO strategy with the #Google Panda 2.5.2 update. Find out how it can affect your business rankings http://t.co/TeRUK0bp"
"google","irrelevant","126513706912841729","Wed Oct 19 04:23:12 +0000 2011","RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google"
